报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),41942,44523,32531,34914,33147,
营业收入(万元),41942,44523,32531,34914,33147,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),32973,33437,25631,26190,24580,
营业成本(万元),26258,27689,20206,18508,18481,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),--,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),339,418,451,656,637,
销售费用(万元),4363,3495,3322,3241,3440,
管理费用(万元),1706,1615,1679,3933,1381,
财务费用(万元),-29,-11,-31,-3,634,
资产减值损失(万元),336,230,5,-145,7,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),1075,138,109,67,53,
对联营企业和合营企业的投资收益(万元),63,-75,-102,-59,-29,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),11097,11440,7019,8791,8620,
营业外收入(万元),12,257,10312,3071,3313,
营业外支出(万元),16,55,11,69,172,
非流动资产处置损失(万元),--,--,--,--,59,
利润总额(万元),11094,11642,17319,11793,11761,
所得税费用(万元),1714,1984,3022,2292,1832,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),9380,9657,14297,9501,9929,
归属于母公司所有者的净利润(万元),9388,9657,14297,9501,7944,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-8,--,--,--,1985,
基本每股收益,0.69,0.8,1.19,0.86,0.78,
稀释每股收益,0.69,0.8,1.19,0.86,0.78,
