报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),45846,45037,31279,22617,19036,16850,14702,12851,10262,6557,3519,2238,
营业收入(万元),45846,45037,31279,22617,19036,16850,14702,12851,10262,6557,3519,2238,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),44167,38901,24586,16173,13832,13010,11385,8956,6871,5474,3055,1926,
营业成本(万元),12596,12041,6841,4090,2212,1696,1041,789,729,391,196,141,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),4296,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),364,381,480,274,161,177,114,93,15,20,29,0,
销售费用(万元),18424,17061,10889,6763,6012,6171,6983,4689,3008,1718,870,887,
管理费用(万元),6289,8740,5567,5405,6129,5482,4032,3501,3055,3347,1964,901,
财务费用(万元),1458,176,505,-489,-690,-601,-775,-157,52,-10,-15,2,
资产减值损失(万元),741,502,303,130,9,85,-10,41,12,8,10,-5,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),126,-2087,-864,-277,-93,--,--,--,--,6,2,0,
对联营企业和合营企业的投资收益(万元),-420,--,--,-277,-93,--,--,--,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),4344,6713,5829,6167,5110,3840,3317,3895,3391,1089,467,312,
营业外收入(万元),869,656,1938,1271,867,905,894,893,472,479,337,38,
营业外支出(万元),7,49,27,17,28,108,56,204,99,60,19,0,
非流动资产处置损失(万元),--,--,10,12,22,3,1,--,--,--,--,0,
利润总额(万元),5207,7319,7740,7421,5949,4637,4156,4583,3764,1509,784,350,
所得税费用(万元),1695,2547,1462,1174,939,580,452,541,529,67,75,69,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),3511,4772,6278,6248,5010,4057,3703,4042,3234,1442,709,281,
归属于母公司所有者的净利润(万元),4575,5748,6537,6337,5010,4057,3703,4042,3234,1442,709,281,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),-1063,-975,-259,-89,--,--,--,--,--,--,--,0,
基本每股收益,0.17,0.22,0.26,0.26,0.41,0.33,0.3,0.76,0.74,0.39,0.23,0.27,
稀释每股收益,0.17,0.22,0.26,0.26,0.41,0.33,0.3,0.76,0.74,0.39,0.23,0.27,
