报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),187957,185383,179141,140104,56091,57235,41053,37747,25318,12666,9760,4696,
营业收入(万元),187957,185383,179141,140104,56091,57235,41053,37747,25318,12666,9760,4696,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),174444,138428,153140,106892,43932,46747,33000,30257,20632,10662,8777,4062,
营业成本(万元),126396,105226,119563,87580,34954,38230,26370,23605,15962,7973,6834,2974,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),8758,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1861,2189,1898,187,84,75,82,101,43,26,23,16,
销售费用(万元),4861,4086,5368,6434,3876,5005,4099,3641,2367,1295,862,511,
管理费用(万元),12501,18701,18909,9555,4828,4237,3326,3177,2048,1326,947,509,
财务费用(万元),8681,1787,3649,1091,-1021,-981,-1392,-939,87,33,-10,7,
资产减值损失(万元),11386,6440,3753,2046,1210,182,515,671,125,10,122,46,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),106,-246,81,192,--,--,--,-4,-9,20,8,-6,
对联营企业和合营企业的投资收益(万元),-767,-246,81,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),34746,47808,26082,33404,12159,10488,8052,7487,4678,2024,991,627,
营业外收入(万元),56,124,3368,1664,803,925,900,1215,722,437,407,432,
营业外支出(万元),260,282,352,169,97,16,23,18,26,33,66,33,
非流动资产处置损失(万元),--,--,224,--,--,--,--,--,3,0,0,0,
利润总额(万元),34542,47649,29098,34899,12866,11397,8929,8684,5374,2428,1332,1026,
所得税费用(万元),5737,8322,4589,4857,1661,1221,923,764,207,61,-1,4,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),28805,39327,24508,30042,11205,10176,8006,7920,5167,2368,1333,1023,
归属于母公司所有者的净利润(万元),29729,40544,25094,30075,11217,10176,8006,7920,5167,2368,1333,1023,
被合并方在合并前实现净利润(万元),--,37679,--,21066,2721,--,673,--,--,0,0,0,
少数股东损益(万元),-924,-1217,-585,-34,-12,--,--,--,--,0,0,0,
基本每股收益,0.2,0.27,0.17,0.2,0.31,0.56,0.44,0.88,1.7,0.91,0.56,0.43,
稀释每股收益,0.2,0.27,0.17,0.2,0.31,0.56,0.44,0.88,1.7,0.91,0.56,0.43,
