报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),237607,187145,141519,135937,118331,108299,100750,92259,65775,40226,
营业收入(万元),237607,187145,141519,135937,118331,108299,100750,92259,65775,40226,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),174486,141234,120206,118335,100861,86323,85579,71524,49180,29958,
营业成本(万元),110862,91525,77852,70556,57084,49067,45881,40180,26797,15105,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),166,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1430,1374,1057,552,407,383,391,263,178,109,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,
管理费用(万元),10021,10988,9230,7976,6036,5983,5441,5210,4286,2046,
财务费用(万元),45440,36418,32067,39250,37335,30889,33866,25871,17920,12697,
资产减值损失(万元),6566,929,--,--,--,--,--,--,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),55,186,1234,1,0,53,72,47,0,-2,
对联营企业和合营企业的投资收益(万元),55,-102,130,-139,0,53,72,1,0,-2,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),68445,51218,22547,17603,17470,22030,15243,20782,16595,10266,
营业外收入(万元),2647,2538,11290,12327,7615,6037,7048,5384,4067,2655,
营业外支出(万元),139,316,175,182,8,49,45,79,145,47,
非流动资产处置损失(万元),--,--,2,160,7,46,0,75,89,0,
利润总额(万元),70953,53440,33662,29748,25078,28017,22246,26088,20517,12875,
所得税费用(万元),11247,7281,6727,3129,2355,2721,-4528,4240,3677,2851,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),59706,46158,26935,26620,22723,25296,26774,21848,16840,10023,
归属于母公司所有者的净利润(万元),51519,39903,18860,20336,18204,19512,19214,16114,13074,9056,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),8188,6256,8076,6284,4519,5785,7560,5734,3765,968,
基本每股收益,0.12,0.1,0.09,0.11,0.11,0.12,0.12,0.1,0.08,0.09,
稀释每股收益,--,--,--,--,--,0.12,0.12,0.1,0.08,0.09,
