报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),290812,229412,163424,112804,79044,
营业收入(万元),290812,229412,163424,112804,79044,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),252276,203013,144364,105426,76583,
营业成本(万元),196346,154310,116023,81764,59209,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),3161,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),2632,1636,577,398,161,
销售费用(万元),5466,4716,3204,1644,1186,
管理费用(万元),39095,32533,24820,20457,14339,
财务费用(万元),4265,9570,-69,753,1336,
资产减值损失(万元),1312,247,-189,412,350,
公允价值变动收益(万元),-156,--,--,--,--,
投资收益(万元),-171,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-113,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),38005,26297,18984,7291,2461,
营业外收入(万元),2305,1579,2838,1582,641,
营业外支出(万元),258,24,371,122,212,
非流动资产处置损失(万元),--,--,--,--,176,
利润总额(万元),40051,27852,21451,8751,2891,
所得税费用(万元),6148,5149,3760,1367,791,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),33903,22702,17691,7385,2100,
归属于母公司所有者的净利润(万元),33922,23086,17691,7385,2100,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-20,-383,--,--,--,
基本每股收益,0.57,0.39,0.35,--,--,
稀释每股收益,0.57,0.39,0.35,--,--,
