报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),79408,48979,42104,50216,41112,34770,23852,16345,
营业收入(万元),79408,48979,42104,50216,41112,34770,23852,16345,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),62638,38933,30582,36812,31280,26300,18519,11787,
营业成本(万元),52082,31389,26847,31785,27005,21701,15740,9262,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3594,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),775,750,496,487,369,356,206,186,
销售费用(万元),1413,976,892,927,812,809,520,431,
管理费用(万元),5236,4159,3668,4363,3262,3021,1965,1529,
财务费用(万元),-2286,1345,-1455,-994,-261,234,-20,347,
资产减值损失(万元),1824,314,133,243,94,179,109,31,
公允价值变动收益(万元),--,--,--,65,-65,--,--,--,
投资收益(万元),816,1470,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),18191,11680,11522,13469,9767,8470,5333,4559,
营业外收入(万元),2,23,260,251,155,172,202,130,
营业外支出(万元),360,73,--,17,6,1,3,3,
非流动资产处置损失(万元),--,--,--,17,6,1,--,2,
利润总额(万元),17833,11631,11781,13703,9915,8641,5532,4686,
所得税费用(万元),2709,1628,1642,2059,1490,1299,826,766,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),15124,10003,10140,11644,8426,7342,4706,3919,
归属于母公司所有者的净利润(万元),15273,10011,10140,11644,8426,7342,4706,3919,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-150,-8,--,--,--,--,--,--,
基本每股收益,0.66,0.44,1.03,1.22,0.88,0.77,0.88,0.8,
稀释每股收益,0.66,0.44,1.03,1.22,0.88,0.77,0.88,0.8,
