报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),170105,141019,99278,70002,65480,57853,48029,
营业收入(万元),170105,141019,99278,70002,65480,57853,48029,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),153578,132603,88120,62944,60948,52324,43933,
营业成本(万元),140213,117400,77408,56488,53935,48052,40406,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),4981,4510,3114,2377,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),617,452,137,87,52,26,6,
销售费用(万元),4778,4981,4049,2357,2094,1782,1138,
管理费用(万元),2516,2477,2250,1585,4101,3290,2366,
财务费用(万元),-31,2383,-336,-175,750,-795,-30,
资产减值损失(万元),505,399,1499,225,15,-30,48,
公允价值变动收益(万元),-47,47,--,-82,-557,--,--,
投资收益(万元),-2514,46,43,313,349,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),15081,9133,10765,7287,4324,5529,4096,
营业外收入(万元),54,463,734,432,813,579,9,
营业外支出(万元),11,57,118,10,20,207,15,
非流动资产处置损失(万元),--,--,--,--,--,148,--,
利润总额(万元),15124,9539,11381,7709,5117,5901,4090,
所得税费用(万元),1987,1385,1799,1125,741,886,544,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),13138,8154,9582,6585,4376,5015,3546,
归属于母公司所有者的净利润(万元),13138,8154,9582,6585,4376,5015,3546,
被合并方在合并前实现净利润(万元),--,--,--,--,--,1216,-86,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,1.05,0.65,0.88,0.63,0.42,0.89,0.71,
稀释每股收益,1.05,0.65,0.88,0.63,0.42,0.89,0.71,
