报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),157521,91427,55843,62881,60691,98678,115411,133146,119191,91685,85283,
营业收入(万元),157521,91427,55843,62881,60691,98678,115411,133146,119191,91685,85283,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),152383,89997,64626,65120,67611,98007,106283,117608,106947,79788,75524,
营业成本(万元),127199,76284,47821,53194,51521,77937,85299,94514,82728,59209,56469,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3292,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1623,1602,817,344,291,541,529,1110,608,920,471,
销售费用(万元),9682,6387,5287,4556,4746,8445,8019,9225,10548,10781,9303,
管理费用(万元),6380,6174,7176,7839,6041,7716,7669,6637,8734,6378,5387,
财务费用(万元),2257,973,594,809,1405,2320,4018,5449,4662,2425,2799,
资产减值损失(万元),1950,-1423,2932,-1621,3608,1048,749,674,-333,74,1096,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),156,81,208,524,158,20,15,7,-248,21,226,
对联营企业和合营企业的投资收益(万元),-33,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5762,1970,-8575,-1715,-6763,691,9143,15545,11996,11919,9986,
营业外收入(万元),117,43,686,2307,354,718,1081,577,1681,1381,915,
营业外支出(万元),182,64,286,5,1049,620,390,483,943,991,1051,
非流动资产处置损失(万元),--,--,14,3,3,206,33,73,17,104,344,
利润总额(万元),5696,1949,-8174,587,-7458,789,9834,15639,12735,12309,9850,
所得税费用(万元),-101,261,-415,256,-538,142,1528,2356,2239,2462,1885,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5798,1688,-7759,330,-6920,647,8306,13282,10496,9847,7965,
归属于母公司所有者的净利润(万元),5798,1688,-7759,330,-6920,647,8306,13282,10496,9847,7987,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,-22,
基本每股收益,0.11,0.03,-0.15,0.01,-0.13,0.01,0.18,0.51,0.42,0.39,0.32,
稀释每股收益,0.11,0.03,-0.15,0.01,-0.13,0.01,--,0.51,0.42,0.39,0.32,
