报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),63918,29493,151963,112029,70220,31555,171019,121691,73437,33980,190753,128624,79915,37404,228019,156241,89945,40120,216422,154031,88750,40908,211633,153885,88629,38877,208643,146817,82909,35778,193386,131438,79789,34296,207475,141762,84051,33659,159992,108449,68244,31631,169659,120355,71682,34724,164235,109094,62753,24808,134471,94138,56706,23022,
营业收入(万元),63918,29493,151963,112029,70220,31555,171019,121691,73437,33980,190753,128624,79915,37404,228019,156241,89945,40120,216422,154031,88750,40908,211633,153885,88629,38877,208643,146817,82909,35778,193386,131438,79789,34296,207475,141762,84051,33659,159992,108449,68244,31631,169659,120355,71682,34724,164235,109094,62753,24808,134471,94138,56706,23022,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,
营业总成本(万元),63407,28970,171675,115037,70952,32404,175005,125819,77365,34543,195242,130938,81075,37871,230268,156291,89638,39904,215907,153325,88594,40613,210410,152545,87739,38822,207958,145571,81992,35458,18115,130798,79298,34142,205588,139749,82852,33368,158973,107015,67061,31145,168696,119013,70752,34353,162572,107565,61886,24680,133120,92996,56036,22961,
营业成本(万元),57409,26231,137763,101949,63539,28893,157620,112720,68540,31308,176801,117985,72808,33808,210190,141534,80473,35770,195392,138566,79195,36452,190272,137768,79139,34794,188802,132241,74156,31603,174530,117928,70992,30077,186277,126794,74675,30000,142762,95859,59831,27810,153875,109113,64857,31571,148743,98213,56161,22149,121596,85115,51105,20691,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,0,
